﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:32W80kfC8IPYccq3z0o5NF","Monumental","The Flatliners","Cavalcade","1","7","176533","spotify:user:1156541371","2017-01-17T16:39:47Z"
"spotify:track:7tW9pGcZoNgnLKCyQX3Jva","Isombard","Declan McKenna","Isombard","1","1","221253","spotify:user:1152025879","2017-01-20T22:02:03Z"
"spotify:track:6WFNlrkPvno4BrwjJ7pyy0","Fireflies","Lights & Motion","Chronicle","1","1","326306","spotify:user:1151556473","2017-01-21T16:43:02Z"
"spotify:track:2j3qLgBCLoLhv4zbzNmc16","Worth Everything Ever Wished for","The End Of The Ocean","Pacific•atlantic","1","3","354320","spotify:user:1151556473","2017-01-21T16:43:20Z"
"spotify:track:0l5bSnAfPH7hyrankRaq48","II","Athletics","Who You Are Is Not Enough","1","2","555558","spotify:user:1151556473","2017-01-21T16:44:13Z"
"spotify:track:3rezlwzI7Bl6bKTeTQ7SPn","Spotless Mind","ISLAND","Spotless Mind","1","1","225529","spotify:user:1151556473","2017-01-21T16:46:21Z"
"spotify:track:2h6L6nAQIiLK66eC5Jf2sm","Lake of Fire","Shawn James, The Shapeshifters","The Gospel According to Shawn James & the Shapeshifters","1","6","220833","spotify:user:1151556473","2017-01-21T16:46:25Z"
"spotify:track:1V8fHRK9qQeQqZWWfz9oNU","The Mystic","Adam Jensen","The Mystic","1","1","189600","spotify:user:1151556473","2017-01-21T16:46:28Z"
"spotify:track:6lYkFYPKdyOSSZ5xHCJbYg","My Name Is Human","Highly Suspect","The Boy Who Died Wolf","1","1","258613","spotify:user:1151556473","2017-01-21T16:46:40Z"
"spotify:track:0y1QJc3SJVPKJ1OvFmFqe6","Way Down We Go","Kaleo","A/B","1","2","219560","spotify:user:1151556473","2017-01-21T16:47:20Z"
"spotify:track:0lwUIYJfWGB8qUEAJtYfb6","Broken Bones","Kaleo","A/B","1","3","245960","spotify:user:1151556473","2017-01-21T16:47:24Z"
"spotify:track:0QQIhT6PtJ5glyn4HKNKQ6","All The Pretty Girls","Kaleo","A/B","1","6","269893","spotify:user:1151556473","2017-01-21T16:47:33Z"
"spotify:track:7d9sZF7jmepe2EYdETlNWK","Hot Blood","Kaleo","A/B","1","5","218600","spotify:user:1151556473","2017-01-21T16:47:54Z"
"spotify:track:0Tr5G2mE56eLUGvCaXRM8I","No Good","Kaleo","A/B","1","1","234240","spotify:user:1151556473","2017-01-21T16:47:56Z"
"spotify:track:0Zf5BJahvBQ6yLoCR6fPko","Hard Sun","Eddie Vedder","Music For The Motion Picture Into The Wild","1","7","321760","spotify:user:1151556473","2017-01-21T16:48:05Z"
"spotify:track:1K8rm3WkUqhIlvAIA0YnHV","Psycho Jam","Wildhood","Psycho Jam","1","1","269157","spotify:user:1151556473","2017-01-21T16:48:11Z"
"spotify:track:6Qyc6fS4DsZjB2mRW9DsQs","Iris","The Goo Goo Dolls","Dizzy Up The Girl","1","11","289533","spotify:user:1156541371","2017-01-22T10:36:57Z"
"spotify:track:15i5zAxp0KsHKuBOqQ4Ccb","In Keeping Secrets of Silent Earth: 3","Coheed and Cambria","In Keeping Secrets of Silent Earth: 3","1","2","492306","spotify:user:1151556473","2017-01-24T20:52:04Z"
"spotify:track:6vCSg0enp7kB9PMM9dZ0Zt","Het Mysterie van de Koude Schouder","De Jeugd Van Tegenwoordig",""Ja, natúúrlijk!"","1","8","229573","spotify:user:1156541371","2017-01-28T13:34:59Z"
"spotify:track:5innAgVCTR9uGhy8XnEO1B","Lost You In A Second (feat. Björn Dixgård)","The Baboon Show, Björn Dixgård","The World Is Bigger Than You","1","11","295786","spotify:user:1156541371","2017-01-30T17:13:44Z"
"spotify:track:6VRghJeP6I0w1KxkdWFfIh","Believer","Imagine Dragons","Believer","1","1","203782","spotify:user:1152025879","2017-02-03T15:29:22Z"
"spotify:track:1PY5vhO3Yg2lfjIeu6msK4","Johnny B. Goode - Single Version","Chuck Berry","The Definitive Collection","1","13","159466","spotify:user:rhahyrion","2017-02-05T11:46:17Z"
"spotify:track:6uD6jR1WkhxX3zo4p5D9U4","Chemical Hands","Skyharbor","Chemical Hands","1","1","354921","spotify:user:1151556473","2017-02-08T10:00:21Z"
"spotify:track:0j3obufLXq5toSs592dX9U","Bliss","Muse","Origin Of Symmetry","1","2","251146","spotify:user:rhahyrion","2017-02-08T16:42:00Z"
"spotify:track:1tjHKKI0r82IB5KL29whHs","Panic Station","Muse","The 2nd Law","1","3","184200","spotify:user:rhahyrion","2017-02-08T16:42:30Z"
"spotify:track:1xa5lmjPwKj1LVXpxM7HHW","Flame","Sundara Karma","Flame","1","1","226394","spotify:user:1156541371","2017-02-15T08:21:45Z"
"spotify:track:318iEU9PyvFovqpsh4SXBf","What If Punk Never Happened","The King Blues","Save The World, Get The Girl","1","11","399476","spotify:user:1156541371","2017-02-20T16:38:49Z"
"spotify:track:5IocgO21TIXlqY4n82Qr5z","Prodigy Composers","The Intersphere","Interspheres Atmospheres","1","2","245666","spotify:user:1156541371","2017-02-20T17:07:50Z"
"spotify:track:6U6hB7DnQ19oE65gF5EqU2","The Man Comes Around","Johnny Cash","Unearthed","5","13","269200","spotify:user:1156541371","2017-03-02T20:52:07Z"
"spotify:track:6WOC5mq559xoIQlMweidfr","Who Knows","Raglans","Who Knows","1","1","225933","spotify:user:1156541371","2017-03-06T07:24:56Z"
"spotify:track:1rpjw2ZXeQGoWMviHSCR64","Suicide By Star","God Is An Astronaut","All Is Violent, All Is Bright (2011 Remastered Edition)","1","7","272453","spotify:user:1156541371","2017-03-07T21:33:43Z"
"spotify:track:5LlsD7LdSMkGV4Iu0a2Zq0","Waste A Moment","Kings of Leon","WALLS","1","1","183093","spotify:user:rhahyrion","2017-03-08T14:52:52Z"
"spotify:track:1HxvdVlvQH5NUPi1wsq5L1","Legendary","Welshly Arms","Legendary","1","1","230696","spotify:user:1151556473","2017-03-11T20:15:42Z"
"spotify:track:50srd8DTayo3dl4q0EtDfJ","Captive","Gates","Captive","1","1","400653","spotify:user:1151556473","2017-03-11T20:53:04Z"
"spotify:track:3n3giwxUIR5iCTH0r0DUWi","Fire That Burns","Circa Waves","Different Creatures","1","2","230426","spotify:user:1152025879","2017-03-10T16:54:47Z"
"spotify:track:0KSrZPKCENnrH8ae42xvqO","Last to Know","Electric Owls","Last to Know","1","1","176687","spotify:user:1151556473","2017-03-11T14:50:26Z"
"spotify:track:0SiYv27Kw1d8mI5FfzmLic","Rise Above It All","Council","Rust to Gold","1","3","221560","spotify:user:1151556473","2017-03-11T14:50:41Z"
"spotify:track:2Ro9FLIVhPwIQopSr48oJT","Wildfire","Seafret","Tell Me It's Real (Deluxe)","1","3","224800","spotify:user:1151556473","2017-03-11T14:50:55Z"
"spotify:track:5fVZC9GiM4e8vu99W0Xf6J","How to Save a Life","The Fray","How To Save A Life","1","3","262533","spotify:user:1152025879","2017-03-11T20:44:51Z"
"spotify:track:1N62wozuHCvczCkY4QidpP","Over My Head (Cable Car)","The Fray","How To Save A Life","1","2","236266","spotify:user:1156541371","2017-03-11T20:45:51Z"
"spotify:track:1M610MuSYm8N3xDnEjsKqM","Prophets Of Rage","Prophets Of Rage","Prophets Of Rage","1","1","190180","spotify:user:1156541371","2017-03-11T21:15:04Z"
"spotify:track:5BP0oaQ1VhuaznT77CBXQp","Where Is My Mind?","Pixies","Death To The Pixies","1","14","231666","spotify:user:1156541371","2017-03-11T21:57:50Z"
"spotify:track:0fVwZUK7gZ5yA0nesaNA7X","Sweet Disaster","DREAMERS","This Album Does Not Exist","1","3","205173","spotify:user:1156541371","2017-03-11T21:58:35Z"
"spotify:track:4o74y4XY1ypNZkZtZkK8Wi","I’m So Sorry","Imagine Dragons","Smoke + Mirrors","1","4","230200","spotify:user:1110498007","2017-03-18T09:15:03Z"
"spotify:track:4GITtbZtRCQXhWLMXrWXHt","Roots","Imagine Dragons","Roots","1","1","174506","spotify:user:1110498007","2017-03-18T09:19:15Z"
"spotify:track:1obSNhHuDvmLqbsAVnbxIn","Blinded","The Bots","Pink Palms","1","2","175013","spotify:user:1156541371","2017-03-20T07:22:20Z"
"spotify:track:4ApRsUlVO0PLkZXDo2mHJ8","Sing","Deaf Havana","All These Countless Nights","1","11","224937","spotify:user:1156541371","2017-03-20T07:36:18Z"
"spotify:track:3SQXQ8bLlitnCG1Z0mISpK","Will You Smile Again For Me","...And You Will Know Us by the Trail of Dead","Worlds Apart (International Version)","1","2","410933","spotify:user:1156541371","2017-03-20T07:51:39Z"
"spotify:track:16GrAa93uAWWSgzev3Eyi3","I Wanna Get Lost With You","Stereophonics","Keep The Village Alive (Deluxe) [Deluxe Edition]","1","4","229680","spotify:user:rhahyrion","2017-03-22T09:08:35Z"
"spotify:track:18WXsmmjUGlvqAccJUbCLF","Somebody Better","Black Honey","Somebody Better","1","1","211238","spotify:user:1152025879","2017-03-22T17:19:27Z"
"spotify:track:34a7VkqKRQ4pA2598XizKN","Cucurucu","Nick Mulvey","First Mind","1","5","267573","spotify:user:rhahyrion","2017-03-25T15:43:21Z"
"spotify:track:58lz9Kdhp1IYGr9NsNKTqd","Ark","We Are The Ocean","Ark","1","1","253569","spotify:user:1151556473","2017-03-28T08:42:44Z"
"spotify:track:64KdMpMIPovsc66beQxISi","Good for You","We Are The Ocean","Ark","1","3","267949","spotify:user:1151556473","2017-03-28T08:43:46Z"
"spotify:track:2iLxXSM7AOzB4RCNzk4bjd","Destruction","Joywave","How Do You Feel Now?","1","4","184413","spotify:user:1151556473","2017-03-28T09:37:10Z"
"spotify:track:3SkYpwuBGA4YENQXZgewrZ","Redshift","Enter Shikari","Redshift","1","1","237159","spotify:user:1151556473","2017-03-28T10:38:59Z"
"spotify:track:5qQctvuKG6CdYKsgWDRr5i","South","Notice To Airmen","South","1","1","226133","spotify:user:1151556473","2017-03-28T12:26:59Z"
"spotify:track:6IYhnV2WCh2tvoawatX3qp","Giving It All","Tom Grennan","Release the Brakes - EP","1","2","222240","spotify:user:1151556473","2017-03-30T18:03:45Z"
"spotify:track:08L7HaPPkBbaw9KL1jlFGc","Not an Addict","K's Choice","10","1","2","288146","spotify:user:1156541371","2017-04-05T09:17:43Z"
"spotify:track:4goWmpceUK3FiZ8nP0u64A","Hang Me up to Dry","Cold War Kids","Robbers & Cowards","1","2","218786","spotify:user:rhahyrion","2017-04-05T12:54:22Z"
"spotify:track:4agspze1oj6HAw7EbL9wW2","Miracle Mile","Cold War Kids","Dear Miss Lonelyhearts","1","1","180133","spotify:user:rhahyrion","2017-04-05T12:54:30Z"
"spotify:track:76SKtABeMncUheaqA9SsdN","Mine Is Yours","Cold War Kids","Mine Is Yours","1","1","256733","spotify:user:rhahyrion","2017-04-05T12:54:43Z"
"spotify:track:5PZ2fPA1geKq7J3hWoGuBb","Restless","Cold War Kids","Restless","1","1","292680","spotify:user:rhahyrion","2017-04-06T13:12:37Z"
"spotify:track:5KBU7oxkNJ0hDGby9A1plU","After the Disco","Broken Bells","After the Disco","1","1","219293","spotify:user:rhahyrion","2017-04-07T05:54:09Z"
"spotify:track:5cwN1htZyoWqZCc33f3RfE","The High Road","Broken Bells","Broken Bells","1","1","232200","spotify:user:rhahyrion","2017-04-07T05:54:25Z"
"spotify:track:4M6HNRHyV2MykKp7gKQcyD","King","SAINT PHNX","King","1","1","192992","spotify:user:rhahyrion","2017-04-07T13:26:40Z"
"spotify:track:598dOunlQbhMuNqbVdPkP9","Where We Part","Banfi","Where We Part","1","1","252227","spotify:user:1156541371","2017-04-11T17:46:44Z"
"spotify:track:7iVqdVrNbKX6OX7NwMYM0y","Happy When You Go","Banfi","Happy When You Go","1","1","202395","spotify:user:1156541371","2017-04-11T17:48:41Z"
"spotify:track:6uewxp99hTZ0mDWXpvZAWE","Rosedale House","Banfi","Rosedale House","1","1","274000","spotify:user:1156541371","2017-04-11T17:55:42Z"
"spotify:track:3mkmTUcZtQxuKpyM44lGj6","Lights Out","Royal Blood","Lights Out","1","1","236556","spotify:user:rhahyrion","2017-04-15T12:00:31Z"
"spotify:track:1C4buRmG7HOUKjNzv2edtX","The Apprentice (feat. Rag'n'Bone Man, Zebra Katz & RAY BLK)","Gorillaz, Zebra Katz, RAY BLK, Rag'n'Bone Man","The Apprentice (feat. Rag'n'Bone Man, Zebra Katz & RAY BLK)","1","1","234933","spotify:user:1151556473","2017-04-25T08:22:31Z"
"spotify:track:5PvKu5vhw7OzrMM5ulBK4k","Cape of No Hope","Xavier Darcy","Extended Play - EP","1","1","247801","spotify:user:1156541371","2017-05-01T21:35:58Z"
"spotify:track:3meXdlcyYTgukuOfX6VyhJ","Amsterdam","Nothing But Thieves","Amsterdam","1","1","272240","spotify:user:1151556473","2017-05-04T14:54:07Z"
"spotify:track:0rYnegjbXvYMfuG0q6cQFu","In Cold Blood","alt-J","In Cold Blood","1","1","206853","spotify:user:1152025879","2017-05-06T05:22:21Z"
"spotify:track:3SFGlS414TwLQ8PLZxSp9T","The One Moment","OK Go","Hungry Ghosts","1","9","223840","spotify:user:1156541371","2017-05-06T21:17:27Z"
"spotify:track:1pHP4JeQV9wDx87D6qH9hD","Here It Goes Again","OK Go","Oh No","1","3","179813","spotify:user:1156541371","2017-05-07T07:32:47Z"
"spotify:track:5HKnWZRsDyGIrb6obvD0Yq","The Writing's on the Wall","OK Go","Hungry Ghosts","1","2","214706","spotify:user:1156541371","2017-05-07T07:33:00Z"
"spotify:track:3Vah9acceGHoVBgH4iijET","Sausalito Summernight","Diesel","On The Rocks","1","17","309373","spotify:user:1152025879","2017-05-13T05:43:38Z"
"spotify:track:5jFMzYXf0IIApEJBCAoaaL","This Modern Love","Bloc Party","Silent Alarm","1","7","265613","spotify:user:1152025879","2017-05-13T05:45:46Z"
"spotify:track:5pBdV3q6fg5y9KEiBRufvx","Zombie","Dionysia","The Breach","1","2","224157","spotify:user:1151556473","2017-05-15T13:39:46Z"
"spotify:track:6vmvNj64lOYWs3Vs4vZbgv","Slow Show","The National","Boxer","1","6","248266","spotify:user:1156541371","2017-05-18T16:10:44Z"
"spotify:track:4r96BHSoqFoavq0eOAoywj","Guest Room","The National","Boxer","1","9","198933","spotify:user:1156541371","2017-05-18T17:04:25Z"
"spotify:track:5GxeKtNdjSVAZTfxSsnXhF","Ran","Future Islands","The Far Field","1","3","205586","spotify:user:1156541371","2017-05-19T06:56:03Z"
"spotify:track:423L3TzqsrxJkkRckW5PMX","I Just Wanna Be Left Alone","Hidden Charms","I Just Wanna Be Left Alone","1","1","189080","spotify:user:1151556473","2017-05-23T05:50:31Z"
"spotify:track:4izg6Hydc6XGErWW6nbdsV","Whatever It Takes","Imagine Dragons","Whatever It Takes","1","1","201600","spotify:user:1110498007","2017-05-27T08:15:34Z"
"spotify:track:36kG5UXshT0PqnZKsgU8c2","Death And All His Friends","Coldplay","Viva La Vida Or Death And All His Friends","1","10","378853","spotify:user:1156541371","2017-05-27T13:58:06Z"
"spotify:track:28KYBZXnvRk560ty8mdVIQ","Run","Foo Fighters","Run","1","1","323366","spotify:user:1151556473","2017-06-09T10:33:52Z"
"spotify:track:7oirHdMUls99wW52kNcgfv","Junk Food Forever","The Amazons","The Amazons (Deluxe)","1","4","226760","spotify:user:1151556473","2017-06-10T11:57:25Z"
"spotify:track:3cRQnpGJ2pJEjQxBIdbKZP","The Man","The Killers","The Man","1","1","248400","spotify:user:rhahyrion","2017-06-18T12:26:39Z"
"spotify:track:6HeaAHKsycwAExOALODHOG","Breathing","Oscar and the Wolf","Breathing","1","1","230507","spotify:user:rhahyrion","2017-06-20T11:47:35Z"
"spotify:track:7dBMQbBKG6n9HkVXkUKnhQ","The Way You Used To Do","Queens of the Stone Age","The Way You Used To Do","1","1","274281","spotify:user:1151556473","2017-06-22T14:13:59Z"
"spotify:track:3lJG0cKo2qYCVSfkB03kxz","The Catalyst","Linkin Park","The Catalyst","1","1","342626","spotify:user:1110498007","2017-07-07T15:55:16Z"
"spotify:track:1o3vlEkPJCJM4CijiVJXx5","Signs of Life","Arcade Fire","Signs of Life","1","1","276613","spotify:user:rhahyrion","2017-07-08T14:48:49Z"
"spotify:track:07Ugv4TA7PvQfoqetnmLrS","Everything Now","Arcade Fire","Everything Now","1","1","303013","spotify:user:rhahyrion","2017-07-08T14:51:57Z"
"spotify:track:51ayJ1r626si5LUBuOV5GR","Homecoming","Kanye West, Chris Martin","Homecoming (Int'l 2Trk)","1","1","203906","spotify:user:rhahyrion","2017-07-08T15:09:43Z"
"spotify:track:6WVj0HdHqrBMSnRMQQIl0h","Holding On","The War On Drugs","Holding On","1","1","347973","spotify:user:rhahyrion","2017-07-08T15:37:26Z"
"spotify:track:4Dl4Va8lCTWEVfNEx7WqzT","Strangest Thing","The War On Drugs","Strangest Thing","1","1","401013","spotify:user:1151556473","2017-07-18T20:55:00Z"
"spotify:track:45C0ZObEHvSgqAOipXAcQp","All the Pretty Girls","The Darkness","All the Pretty Girls","1","1","198346","spotify:user:1151556473","2017-07-22T12:40:22Z"
"spotify:track:4BBinS6ZWPxXRTbXqgLJiu","Despite What You've Been Told","Two Gallants","Two Gallants","1","7","269160","spotify:user:1156541371","2017-08-04T06:00:48Z"
"spotify:track:6aOBqxcTsUrtPM2cx5GYum","Smoke and Mirrors","Luna Bay","Smoke and Mirrors","1","1","245700","spotify:user:1156541371","2017-08-04T06:02:04Z"
"spotify:track:1oZYaztSjkVQ7PeKwUbdab","Getting Away With It (All Messed Up)","James","Pleased To Meet You","1","12","265000","spotify:user:1156541371","2017-08-04T06:08:31Z"
"spotify:track:5heRJEokcKygT588ZXjYXn","The Evil Has Landed","Queens of the Stone Age","The Evil Has Landed","1","1","390579","spotify:user:1151556473","2017-08-11T10:59:56Z"
"spotify:track:48t1zsj0IRz6nUQgCvI4Tn","Your Deep Rest","The Hotelier","Home, Like NoPlace Is There","1","4","227213","spotify:user:1156541371","2017-08-11T16:48:07Z"
"spotify:track:29zkoUsOE50f0I3n44LjjU","Comfortably Numb - 2011 Remastered Version","Pink Floyd","The Wall [2011 - Remaster] (2011 Remastered Version)","2","6","382296","spotify:user:1151556473","2017-08-11T18:55:06Z"
"spotify:track:6Xyn0CrKfHeAo5eI8I1cDj","Run For Cover","The Killers","Run For Cover","1","1","223066","spotify:user:rhahyrion","2017-08-12T14:44:48Z"
"spotify:track:0bEwPQwwgFyCvsqLkVOWhh","Drag My Body","Hot Water Music","Exister","1","5","201653","spotify:user:1156541371","2017-08-14T06:15:22Z"
"spotify:track:30fcnUTjeBeYIVdBz6e2HW","Boys Without a Home","Blackout Problems, Nathan Gray","Holy","1","5","239680","spotify:user:1156541371","2017-08-14T10:46:45Z"
"spotify:track:6PlzmahLfw9VTRARbIdGT7","Blood Red Moon","The Hives","Blood Red Moon","1","1","271546","spotify:user:1156541371","2017-08-14T11:05:34Z"
"spotify:track:0K5yg8zFm5gJb1focIZZMQ","Away From Here - US Version","The Enemy UK","We'll Live and Die In These Towns (US version)","1","2","180626","spotify:user:1156541371","2017-08-14T11:08:36Z"
"spotify:track:0maKTxBqMb5V7Snx1Zmyvs","60 Miles","Apologies, i have none","London","1","1","200293","spotify:user:1156541371","2017-08-14T12:39:11Z"
"spotify:track:4Hn5Jhz7OAdfTqrKZzN0tf","Found What I've Been Looking For","Tom Grennan","Found What I've Been Looking For - EP","1","1","193680","spotify:user:1110498007","2017-08-15T19:18:23Z"
"spotify:track:5Q9WMyTTogDf7dqKu7Dqrm","Heartland","Tom Walker","Heartland","1","1","172073","spotify:user:1110498007","2017-08-15T19:26:17Z"
"spotify:track:4C8bYMj43Fyq9MFnhY4KgN","Forty Shades of Grey","Chewing on Tinfoil","Shaving","1","3","257573","spotify:user:1156541371","2017-08-16T06:28:26Z"
"spotify:track:5CmPG7ephHUsZ2uGo2vhB2","Fuck Team Sports","Chewing on Tinfoil","Marrowbone Lane","1","1","167093","spotify:user:1156541371","2017-08-16T06:28:40Z"
"spotify:track:7zkDEBSxkcBVsStS4qBFpK","Lisztomania","Phoenix","Wolfgang Amadeus Phoenix","1","1","241546","spotify:user:1152025879","2017-08-17T07:37:09Z"
"spotify:track:3XzLC1TU451F0nPiJitk49","After Rain","Dermot Kennedy","After Rain","1","1","294000","spotify:user:1156541371","2017-08-18T15:56:52Z"
"spotify:track:3cuRIW5XcYEcWyWpBjIXHP","Glory","Dermot Kennedy","Glory","1","1","222173","spotify:user:1156541371","2017-08-18T16:04:06Z"
"spotify:track:2x8evxqUlF0eRabbW2JBJd","Fluorescent Adolescent","Arctic Monkeys","Favourite Worst Nightmare","1","5","183893","spotify:user:rhahyrion","2017-08-25T06:31:34Z"
"spotify:track:2UcvadWJXH3jQ3lJRA8RRu","Fitzpleasure","alt-J","An Awesome Wave","1","10","219400","spotify:user:rhahyrion","2017-08-25T06:31:42Z"
"spotify:track:4U9arGcc4ATa7shChhLQP0","Walk On Water","Thirty Seconds To Mars","Walk On Water","1","1","188227","spotify:user:1151556473","2017-08-25T08:19:09Z"
"spotify:track:0tfgbbx3n9EFL4fKIAQRBC","Plain Sailing Weather","Frank Turner","Tape Deck Heart (Deluxe Edition)","1","4","241852","spotify:user:1156541371","2017-08-28T12:18:27Z"
"spotify:track:70VMIhg3FWHD4CXGBAvsoy","The Rat","Dead Confederate","Wrecking Ball","1","2","315333","spotify:user:1156541371","2017-08-28T12:29:11Z"
"spotify:track:2irgfZ8agWA2aY3G4ocBYT","Fever","Royal Tusk","DealBreaker","1","6","225788","spotify:user:1151556473","2017-08-30T14:08:39Z"
"spotify:track:5Q0qg67gM43wd8K1EviMdq","Isolate","Atlas Bird","Isolate","1","1","219418","spotify:user:1151556473","2017-09-04T07:46:33Z"
"spotify:track:1HAzsv7VCvbgqrpenTRWj1","The System Only Dreams in Total Darkness","The National","Sleep Well Beast","1","4","236746","spotify:user:rhahyrion","2017-09-08T14:44:36Z"
"spotify:track:0nDoRGlDaPnqpZfGs6H3EY","Selected Poems","The Gaslight Anthem","Get Hurt","1","9","173293","spotify:user:rhahyrion","2017-09-09T11:05:29Z"
"spotify:track:6xbr3UzgN8Jq0CVuLSDowa","Day I Die","The National","Day I Die","1","1","271533","spotify:user:rhahyrion","2017-09-12T12:33:01Z"
"spotify:track:5lnsL7pCg0fQKcWnlkD1F0","Dirty Water","Foo Fighters","Concrete and Gold","1","6","320880","spotify:user:1151556473","2017-09-15T15:09:37Z"
"spotify:track:1W2TYUenzUdOOuATtQIWS2","Particles","Nothing But Thieves","Broken Machine (Deluxe)","1","8","235880","spotify:user:1151556473","2017-09-15T15:10:28Z"
"spotify:track:6QgjcU0zLnzq5OrUoSZ3OK","Feel It Still","Portugal. The Man","Woodstock","1","4","163253","spotify:user:rhahyrion","2017-09-18T14:11:55Z"
"spotify:track:263jAWjIxXBdHuh8xlFMLY","I'm Not Made by Design","Nothing But Thieves","Broken Machine (Deluxe)","1","7","232946","spotify:user:rhahyrion","2017-09-19T17:11:44Z"
"spotify:track:3GSC9EXY0Csb8C6xccHv2V","Live Like Animals","Nothing But Thieves","Broken Machine (Deluxe)","1","5","250733","spotify:user:rhahyrion","2017-09-19T17:11:49Z"
"spotify:track:7HLm2L7Uv96Bds6EUsICFn","The Sting","Editors","A Ton Of Love","1","3","247891","spotify:user:rhahyrion","2017-09-20T17:15:24Z"
"spotify:track:4hRr7buf4CbZmWAel0scL7","Four Winds","The Killers","Spaceman","1","2","235426","spotify:user:rhahyrion","2017-09-23T14:58:32Z"
"spotify:track:4bnnP9Z5d7MWCY930hRcGK","Freeze Me","Death From Above 1979","Outrage! Is Now","1","2","198080","spotify:user:1152025879","2017-09-29T15:55:20Z"
"spotify:track:0peYAmI5sjt67CFMgmUfjq","The Chariot","The Cat Empire","The Cat Empire","1","4","334360","spotify:user:1152025879","2017-10-12T05:15:50Z"
"spotify:track:27eL29lQkjRiQWKdH4O3Kn","I Love You, Will You Marry Me","YUNGBLUD","I Love You, Will You Marry Me","1","1","177600","spotify:user:1152025879","2017-10-12T05:16:46Z"
"spotify:track:7j31rVgGX9Q2blT92VBEA0","Teenagers","My Chemical Romance","The Black Parade (Explicit Version)","1","11","161920","spotify:user:1152025879","2017-10-12T20:58:35Z"
"spotify:track:5jExUBB24JTJcNqxSEgeRH","ADHD","Fizzy Blood","ADHD","1","1","186000","spotify:user:1151556473","2017-10-16T11:04:54Z"
"spotify:track:0FbZlKV9DtKX1MGNN4Czmc","Holy Mountain","Noel Gallagher's High Flying Birds","Holy Mountain","1","1","234880","spotify:user:rhahyrion","2017-10-17T08:17:50Z"
"spotify:track:2E2r97GUoaRP3jCVX3nLa5","Passion","AWOLNATION","Passion","1","1","204262","spotify:user:rhahyrion","2017-10-17T08:23:02Z"
"spotify:track:0Opbfq8u0BSH2E68vvNeJ3","Into The Wild","Johnossi","Transitions","1","1","369933","spotify:user:1151556473","2017-10-23T06:43:57Z"
"spotify:track:5GKVcvTgnFYtfh25qKQtRg","One Way Trigger","The Strokes","Comedown Machine","1","3","242293","spotify:user:1152025879","2017-10-26T07:25:46Z"
"spotify:track:2SnZayZg4eTZ4592TmK6CN","Chip","The Real McKenzies","Off The Leash","1","1","194453","spotify:user:1152025879","2017-11-03T14:00:21Z"
"spotify:track:6nTiIhLmQ3FWhvrGafw2zj","American Idiot","Green Day","American Idiot (Regular Edition)","1","1","176346","spotify:user:rhahyrion","2017-11-05T09:08:37Z"
"spotify:track:6YP8f565RhpnXLbQW1uJvy","Howl (Come On!)","Crash Island","Howl (Come On!)","1","1","188932","spotify:user:1151556473","2017-11-07T09:24:17Z"
"spotify:track:3xxBAMUVusDLjLFwwL9qoY","Always On The Run","Lenny Kravitz","Mama Said","1","2","232710","spotify:user:rhahyrion","2017-12-08T13:04:22Z"
"spotify:track:2xEkZmFUpb7Gf1RQL7hbJQ","Chapel Song","Augustines","Rise Ye Sunken Ships","1","1","188666","spotify:user:1152025879","2018-01-10T07:29:46Z"
"spotify:track:6hVZcLTExWAaodoqW2wLtf","Magazine","Editors","Magazine","1","1","235849","spotify:user:rhahyrion","2018-01-17T10:03:50Z"
"spotify:track:0BbJsUuYpfnrzgP4RZ15M6","The Sailor Song","Autoheart","Punch","1","7","223946","spotify:user:1156541371","2018-01-18T18:55:41Z"
"spotify:track:2Jp1UgX8FfhLBbh97GEm63","Bury Me Irish - Radio Edit","Andrea Rock","Bury Me Irish","1","1","210403","spotify:user:1156541371","2018-01-18T18:55:41Z"
"spotify:track:2JYnB5qKeyS1lZx5JLacZ4","Resurrect Me","All Tvvins","llVV","1","9","233589","spotify:user:1156541371","2018-01-18T18:55:41Z"
"spotify:track:1CnPYaKxTVb4LWOtiGOm0m","All Time Low","Jon Bellion","The Human Condition","1","3","217603","spotify:user:1156541371","2018-01-18T18:55:41Z"
"spotify:track:2bLfQaztSXHJTvDN1F1bFC","Consequence","The Notwist","Neon Golden","1","10","313226","spotify:user:1156541371","2018-01-18T18:55:41Z"
"spotify:track:4jbRxmSAukg7StHA3Kt85g","When It's Cold I'd Like to Die","Moby","Everything Is Wrong","1","13","254000","spotify:user:1156541371","2018-01-18T18:55:41Z"
"spotify:track:0P6YJv6QXReDChZBbpvFmF","Love Is Noise","The Verve","Forth","1","2","327747","spotify:user:1156541371","2018-01-18T18:55:41Z"
"spotify:track:3vMT0vgfMCysGw38B2nkOD","Long As I Can See The Light","Creedence Clearwater Revival","Cosmo's Factory (40th Anniversary Edition)","1","11","210866","spotify:user:1156541371","2018-01-18T18:55:41Z"
"spotify:track:5CPqOpKSk0QcJ3dGdaWcRB","On Hold","The xx","I See You","1","8","224133","spotify:user:1156541371","2018-01-18T18:55:41Z"
"spotify:track:7GPsvR92dJwlqm0UQ3ljGp","Breathing","Prime Circle","Let The Night In","1","20","217720","spotify:user:1156541371","2018-01-18T18:55:41Z"
